customer_id,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Customer_Segment
46094,3,1,459.4,4,3,5,435,Potential Loyalists
46097,7,2,97.11000000000001,3,5,2,352,Others
46105,10,1,116.33,1,3,2,132,Others
46110,8,1,554.75,2,3,5,235,At-Risk Customers
46114,7,1,158.31,3,3,3,333,Others
46116,7,1,253.9,3,3,4,334,Others
46117,7,1,215.23,3,3,3,333,Others
46118,7,1,282.29,3,3,4,334,Others
46120,2,3,671.23,5,5,5,555,High-Value Customers
46122,4,1,167.24,4,3,3,433,Potential Loyalists
46125,10,1,198.74,1,3,3,133,At-Risk Customers
46128,1,2,310.18,5,5,4,554,Loyal Customers
46129,2,3,759.07,5,5,5,555,High-Value Customers
46132,10,1,623.02,1,3,5,135,At-Risk Customers
46135,4,1,160.59,4,3,3,433,Potential Loyalists
46136,4,1,134.9,4,3,3,433,Potential Loyalists
46140,9,1,25.97,1,3,1,131,Others
46141,10,1,57.08,1,3,2,132,Others
46144,4,2,954.5699999999999,4,5,5,455,Loyal Customers
46146,4,1,113.66,4,3,2,432,Potential Loyalists
46148,6,1,88.61,3,3,2,332,Others
46151,3,1,184.62,4,3,3,433,Potential Loyalists
46154,7,1,91.16,3,3,2,332,Others
46155,4,1,2.63,4,3,1,431,Potential Loyalists
46156,1,1,29.68,5,3,1,531,Potential Loyalists
46157,7,2,378.88,3,5,4,354,Others
46163,10,1,120.06,1,3,2,132,Others
46165,5,1,326.1,3,3,4,334,Others
46166,2,1,27.27,5,3,1,531,Potential Loyalists
46167,1,1,216.31,5,3,3,533,Potential Loyalists
46168,9,1,626.74,1,3,5,135,At-Risk Customers
46170,7,1,988.39,3,3,5,335,Others
46171,3,2,96.64,4,5,2,452,Loyal Customers
46174,5,1,219.21,3,3,3,333,Others
46175,5,1,84.36,3,3,2,332,Others
46178,7,1,140.15,3,3,3,333,Others
46184,9,1,116.23,1,3,2,132,Others
46187,10,1,674.84,1,3,5,135,At-Risk Customers
46188,9,1,10.0,1,3,1,131,Others
46190,4,1,334.9,4,3,4,434,Potential Loyalists
46197,7,1,198.25,3,3,3,333,Others
46198,1,2,729.33,5,5,5,555,High-Value Customers
46199,1,1,32.32,5,3,1,531,Potential Loyalists
46201,7,1,299.19,3,3,4,334,Others
46203,7,1,27.08,3,3,1,331,Others
46204,8,1,63.49,2,3,2,232,Others
46205,2,1,29.96,5,3,1,531,Potential Loyalists
46206,7,1,406.5,3,3,4,334,Others
46208,7,1,783.61,3,3,5,335,Others
46209,7,1,178.22,3,3,3,333,Others
46210,7,1,526.63,3,3,5,335,Others
46212,9,1,48.39,1,3,1,131,Others
46213,10,1,40.74,1,3,1,131,Others
46214,2,1,23.82,5,3,1,531,Potential Loyalists
46215,7,2,1208.02,3,5,5,355,Others
46217,9,1,174.9,1,3,3,133,At-Risk Customers
46218,3,1,324.37,4,3,4,434,Potential Loyalists
46220,7,2,744.4,3,5,5,355,Others
46224,2,2,344.54999999999995,5,5,4,554,Loyal Customers
46225,9,1,126.92,1,3,2,132,Others
46226,8,2,213.86,2,5,3,253,At-Risk Customers
46230,9,1,127.58,1,3,2,132,Others
46233,4,1,434.63,4,3,5,435,Potential Loyalists
46235,4,1,67.17,4,3,2,432,Potential Loyalists
46236,3,2,439.31,4,5,5,455,Loyal Customers
46242,2,1,123.73,5,3,2,532,Potential Loyalists
46246,2,1,559.16,5,3,5,535,Potential Loyalists
46247,7,1,128.18,3,3,2,332,Others
46249,8,1,122.31,2,3,2,232,Others
46252,9,1,43.61,1,3,1,131,Others
46254,5,1,406.85,3,3,4,334,Others
46257,2,1,180.46,5,3,3,533,Potential Loyalists
46259,3,1,72.04,4,3,2,432,Potential Loyalists
46260,9,1,161.0,1,3,3,133,At-Risk Customers
46264,7,1,306.17,3,3,4,334,Others
46265,1,2,318.54999999999995,5,5,4,554,Loyal Customers
46268,7,1,103.11,3,3,2,332,Others
46271,7,1,266.26,3,3,4,334,Others
46272,8,1,116.1,2,3,2,232,Others
46274,2,1,56.69,5,3,1,531,Potential Loyalists
46279,10,1,52.72,1,3,1,131,Others
46283,4,1,106.13,4,3,2,432,Potential Loyalists
46284,4,1,53.73,4,3,1,431,Potential Loyalists
46285,7,1,395.31,3,3,4,334,Others
46286,5,1,128.64,3,3,2,332,Others
46292,9,1,364.87,1,3,4,134,At-Risk Customers
46294,9,1,73.6,1,3,2,132,Others
46296,6,1,140.72,3,3,3,333,Others
46300,9,1,24.0,1,3,1,131,Others
46301,5,1,46.4,3,3,1,331,Others
46302,7,1,46.39,3,3,1,331,Others
46311,4,2,521.8199999999999,4,5,5,455,Loyal Customers
46313,4,1,163.65,4,3,3,433,Potential Loyalists
46316,7,1,32.29,3,3,1,331,Others
46319,1,2,223.64,5,5,3,553,Loyal Customers
46320,7,1,16.19,3,3,1,331,Others
46324,7,1,122.49,3,3,2,332,Others
46325,9,1,599.53,1,3,5,135,At-Risk Customers
46328,5,2,563.35,3,5,5,355,Others
46330,5,1,125.91,3,3,2,332,Others
46334,7,3,234.14,3,5,3,353,Others
46335,5,1,134.29,3,3,3,333,Others
46336,4,1,265.98,4,3,4,434,Potential Loyalists
46337,2,1,163.42,5,3,3,533,Potential Loyalists
46340,7,1,212.92,3,3,3,333,Others
46344,10,1,148.98,1,3,3,133,At-Risk Customers
46348,4,2,407.65,4,5,4,454,Loyal Customers
46349,1,3,415.90999999999997,5,5,5,555,High-Value Customers
46351,3,1,34.29,4,3,1,431,Potential Loyalists
46354,5,1,153.42,3,3,3,333,Others
46357,10,1,380.16,1,3,4,134,At-Risk Customers
46359,7,1,46.32,3,3,1,331,Others
46360,2,2,676.94,5,5,5,555,High-Value Customers
46365,7,1,393.86,3,3,4,334,Others
46368,1,1,408.09,5,3,4,534,Potential Loyalists
46369,7,1,6.93,3,3,1,331,Others
46371,2,1,8.21,5,3,1,531,Potential Loyalists
46372,2,3,381.92,5,5,4,554,Loyal Customers
46375,1,1,130.31,5,3,3,533,Potential Loyalists
46379,9,1,112.74,1,3,2,132,Others
46381,3,1,33.04,4,3,1,431,Potential Loyalists
46382,10,1,32.0,1,3,1,131,Others
46384,7,2,69.19,3,5,2,352,Others
46386,1,1,66.58,5,3,2,532,Potential Loyalists
46387,10,1,31.66,1,3,1,131,Others
46391,8,1,78.29,2,3,2,232,Others
46394,7,1,20.45,3,3,1,331,Others
46395,4,1,438.21,4,3,5,435,Potential Loyalists
46398,9,2,378.65999999999997,1,5,4,154,At-Risk Customers
46404,4,2,56.31999999999999,4,5,1,451,Loyal Customers
46405,7,1,0.22,3,3,1,331,Others
46419,9,1,133.84,1,3,3,133,At-Risk Customers
46420,2,2,353.67,5,5,4,554,Loyal Customers
46421,3,2,208.57999999999998,4,5,3,453,Loyal Customers
46423,2,1,141.66,5,3,3,533,Potential Loyalists
46426,9,1,34.32,1,3,1,131,Others
46428,1,2,1689.52,5,5,5,555,High-Value Customers
46430,3,1,239.46,4,3,4,434,Potential Loyalists
46431,7,1,228.86,3,3,3,333,Others
46437,2,2,607.1,5,5,5,555,High-Value Customers
46438,7,2,203.68,3,5,3,353,Others
46441,8,1,45.52,2,3,1,231,Others
46445,7,1,67.1,3,3,2,332,Others
46448,3,1,82.38,4,3,2,432,Potential Loyalists
46450,5,2,451.76,3,5,5,355,Others
46453,5,1,82.46,3,3,2,332,Others
46455,1,4,816.8499999999999,5,5,5,555,High-Value Customers
46462,5,1,102.28,3,3,2,332,Others
46463,1,1,39.29,5,3,1,531,Potential Loyalists
46465,7,1,240.87,3,3,4,334,Others
46468,4,1,214.94,4,3,3,433,Potential Loyalists
46471,2,2,978.89,5,5,5,555,High-Value Customers
46474,7,1,172.01,3,3,3,333,Others
46475,4,1,11.47,4,3,1,431,Potential Loyalists
46477,7,1,166.57,3,3,3,333,Others
46483,4,1,235.95,4,3,4,434,Potential Loyalists
46486,4,2,622.78,4,5,5,455,Loyal Customers
46488,4,2,637.3499999999999,4,5,5,455,Loyal Customers
46492,8,1,45.44,2,3,1,231,Others
46497,6,2,689.94,3,5,5,355,Others
46499,5,1,190.28,3,3,3,333,Others
46500,2,1,561.56,5,3,5,535,Potential Loyalists
46501,7,1,150.62,3,3,3,333,Others
46502,3,1,13.93,4,3,1,431,Potential Loyalists
46506,2,1,77.58,5,3,2,532,Potential Loyalists
46507,9,1,17.76,1,3,1,131,Others
46509,7,2,487.25,3,5,5,355,Others
46510,6,1,429.5,3,3,5,335,Others
46512,4,1,340.84,4,3,4,434,Potential Loyalists
46513,3,2,448.33,4,5,5,455,Loyal Customers
46514,4,1,305.61,4,3,4,434,Potential Loyalists
46515,3,1,242.23,4,3,4,434,Potential Loyalists
46517,9,1,172.3,1,3,3,133,At-Risk Customers
46519,4,1,119.12,4,3,2,432,Potential Loyalists
46522,7,1,6.68,3,3,1,331,Others
46525,7,1,57.25,3,3,2,332,Others
46530,10,1,156.86,1,3,3,133,At-Risk Customers
46531,5,1,42.14,3,3,1,331,Others
46532,7,1,540.96,3,3,5,335,Others
46534,2,3,290.05,5,5,4,554,Loyal Customers
46536,2,2,653.91,5,5,5,555,High-Value Customers
46537,9,1,35.45,1,3,1,131,Others
46542,1,1,491.08,5,3,5,535,Potential Loyalists
46545,4,1,22.79,4,3,1,431,Potential Loyalists
46546,4,1,312.55,4,3,4,434,Potential Loyalists
46549,7,1,41.41,3,3,1,331,Others
46553,7,1,136.38,3,3,3,333,Others
46554,2,1,124.44,5,3,2,532,Potential Loyalists
46559,7,1,12.12,3,3,1,331,Others
46565,7,2,599.06,3,5,5,355,Others
46568,7,2,480.35,3,5,5,355,Others
46570,2,1,357.19,5,3,4,534,Potential Loyalists
46571,4,1,40.93,4,3,1,431,Potential Loyalists
46578,7,1,628.48,3,3,5,335,Others
46580,10,1,377.64,1,3,4,134,At-Risk Customers
46582,9,1,16.34,1,3,1,131,Others
46584,8,2,343.37,2,5,4,254,At-Risk Customers
46585,7,1,128.58,3,3,2,332,Others
46587,7,2,731.01,3,5,5,355,Others
46589,1,1,22.18,5,3,1,531,Potential Loyalists
46593,5,1,26.75,3,3,1,331,Others
46595,8,1,172.07,2,3,3,233,At-Risk Customers
46596,7,1,230.0,3,3,3,333,Others
46599,2,1,47.57,5,3,1,531,Potential Loyalists
46601,2,1,400.73,5,3,4,534,Potential Loyalists
46602,1,1,217.13,5,3,3,533,Potential Loyalists
46603,4,1,17.69,4,3,1,431,Potential Loyalists
46605,7,1,25.8,3,3,1,331,Others
46608,7,1,572.32,3,3,5,335,Others
46609,1,4,827.2,5,5,5,555,High-Value Customers
46613,4,2,339.52,4,5,4,454,Loyal Customers
46617,5,1,175.67,3,3,3,333,Others
46618,2,1,86.83,5,3,2,532,Potential Loyalists
46619,5,1,293.58,3,3,4,334,Others
46623,7,1,56.7,3,3,1,331,Others
46625,9,1,235.81,1,3,4,134,At-Risk Customers
46626,4,1,117.45,4,3,2,432,Potential Loyalists
46630,2,2,668.57,5,5,5,555,High-Value Customers
46631,2,1,544.22,5,3,5,535,Potential Loyalists
46633,3,3,1374.18,4,5,5,455,Loyal Customers
46636,7,1,242.59,3,3,4,334,Others
46637,7,1,480.32,3,3,5,335,Others
46639,2,1,134.41,5,3,3,533,Potential Loyalists
46641,5,1,109.83,3,3,2,332,Others
46642,7,1,134.67,3,3,3,333,Others
46643,7,1,120.12,3,3,2,332,Others
46644,3,1,75.46,4,3,2,432,Potential Loyalists
46647,4,1,234.16,4,3,3,433,Potential Loyalists
46648,7,1,221.68,3,3,3,333,Others
46649,1,3,632.53,5,5,5,555,High-Value Customers
46653,7,1,159.6,3,3,3,333,Others
46654,3,1,283.08,4,3,4,434,Potential Loyalists
46657,6,1,119.5,3,3,2,332,Others
46659,3,2,688.4,4,5,5,455,Loyal Customers
46660,2,1,74.85,5,3,2,532,Potential Loyalists
46662,1,2,766.39,5,5,5,555,High-Value Customers
46663,5,2,294.21999999999997,3,5,4,354,Others
46667,7,1,11.46,3,3,1,331,Others
46669,1,4,798.25,5,5,5,555,High-Value Customers
46672,4,1,76.71,4,3,2,432,Potential Loyalists
46677,1,3,460.04,5,5,5,555,High-Value Customers
46678,7,1,166.2,3,3,3,333,Others
46680,1,3,1009.2099999999999,5,5,5,555,High-Value Customers
46683,5,1,37.14,3,3,1,331,Others
46684,4,1,149.4,4,3,3,433,Potential Loyalists
46686,10,1,129.82,1,3,2,132,Others
46687,5,2,448.94,3,5,5,355,Others
46692,3,2,311.82,4,5,4,454,Loyal Customers
46693,9,1,8.45,1,3,1,131,Others
46695,1,1,85.83,5,3,2,532,Potential Loyalists
46698,3,1,98.85,4,3,2,432,Potential Loyalists
46701,7,2,242.25,3,5,4,354,Others
46702,3,1,92.4,4,3,2,432,Potential Loyalists
46703,7,1,71.39,3,3,2,332,Others
46704,1,1,105.33,5,3,2,532,Potential Loyalists
46707,4,1,167.89,4,3,3,433,Potential Loyalists
46709,1,2,294.78,5,5,4,554,Loyal Customers
46712,7,1,191.43,3,3,3,333,Others
46713,10,1,241.74,1,3,4,134,At-Risk Customers
46719,7,1,343.7,3,3,4,334,Others
46722,5,1,45.27,3,3,1,331,Others
46723,4,1,0.03,4,3,1,431,Potential Loyalists
46724,7,1,123.79,3,3,2,332,Others
46728,8,1,4.37,2,3,1,231,Others
46729,10,1,151.23,1,3,3,133,At-Risk Customers
46731,5,1,6.9,3,3,1,331,Others
46733,3,2,56.98,4,5,2,452,Loyal Customers
46738,10,1,107.18,1,3,2,132,Others
46741,9,2,283.86,1,5,4,154,At-Risk Customers
46742,8,1,239.48,2,3,4,234,At-Risk Customers
46743,7,1,84.27,3,3,2,332,Others
46748,3,1,17.11,4,3,1,431,Potential Loyalists
46749,7,1,15.65,3,3,1,331,Others
46751,7,1,16.94,3,3,1,331,Others
46756,4,3,750.6600000000001,4,5,5,455,Loyal Customers
46762,3,1,209.26,4,3,3,433,Potential Loyalists
46764,10,1,457.36,1,3,5,135,At-Risk Customers
46766,7,1,890.62,3,3,5,335,Others
46769,7,1,74.15,3,3,2,332,Others
46771,7,1,526.13,3,3,5,335,Others
46773,7,2,106.79,3,5,2,352,Others
46774,8,1,82.06,2,3,2,232,Others
46775,7,1,87.39,3,3,2,332,Others
46776,1,2,543.23,5,5,5,555,High-Value Customers
46777,7,1,654.38,3,3,5,335,Others
46778,7,3,401.96000000000004,3,5,4,354,Others
46781,4,3,226.6,4,5,3,453,Loyal Customers
46784,2,1,203.18,5,3,3,533,Potential Loyalists
46787,3,1,93.74,4,3,2,432,Potential Loyalists
46794,7,1,19.75,3,3,1,331,Others
46802,3,1,6.39,4,3,1,431,Potential Loyalists
46804,7,2,167.72,3,5,3,353,Others
46806,7,1,124.83,3,3,2,332,Others
46808,7,1,595.77,3,3,5,335,Others
46813,7,1,399.66,3,3,4,334,Others
46816,3,1,77.58,4,3,2,432,Potential Loyalists
46821,8,1,59.66,2,3,2,232,Others
46823,1,1,72.2,5,3,2,532,Potential Loyalists
46824,3,1,206.73,4,3,3,433,Potential Loyalists
46828,9,1,30.95,1,3,1,131,Others
46829,1,2,221.85,5,5,3,553,Loyal Customers
46830,7,1,75.61,3,3,2,332,Others
46833,6,1,194.27,3,3,3,333,Others
46835,8,1,367.58,2,3,4,234,At-Risk Customers
46836,7,1,515.4,3,3,5,335,Others
46840,7,1,252.41,3,3,4,334,Others
46850,7,1,163.39,3,3,3,333,Others
46851,8,1,119.8,2,3,2,232,Others
46854,3,1,344.91,4,3,4,434,Potential Loyalists
46857,7,1,37.61,3,3,1,331,Others
46858,4,1,285.18,4,3,4,434,Potential Loyalists
46863,4,1,34.09,4,3,1,431,Potential Loyalists
46864,1,1,290.67,5,3,4,534,Potential Loyalists
46868,7,1,312.01,3,3,4,334,Others
46872,3,1,8.51,4,3,1,431,Potential Loyalists
46874,1,1,26.46,5,3,1,531,Potential Loyalists
46876,4,1,169.2,4,3,3,433,Potential Loyalists
46878,3,1,77.79,4,3,2,432,Potential Loyalists
46879,7,1,583.56,3,3,5,335,Others
46885,2,1,259.37,5,3,4,534,Potential Loyalists
46888,7,2,338.46,3,5,4,354,Others
46889,8,2,587.57,2,5,5,255,At-Risk Customers
46892,7,2,516.85,3,5,5,355,Others
46894,4,2,214.07999999999998,4,5,3,453,Loyal Customers
46900,3,1,3.01,4,3,1,431,Potential Loyalists
46901,6,1,252.04,3,3,4,334,Others
46904,9,1,169.05,1,3,3,133,At-Risk Customers
46906,7,1,46.54,3,3,1,331,Others
46907,7,1,80.87,3,3,2,332,Others
46908,10,1,119.02,1,3,2,132,Others
46909,8,1,94.0,2,3,2,232,Others
46911,5,1,89.21,3,3,2,332,Others
46914,4,1,118.96,4,3,2,432,Potential Loyalists
46918,8,2,99.19,2,5,2,252,Others
46919,7,1,188.9,3,3,3,333,Others
46921,7,3,611.45,3,5,5,355,Others
46924,2,1,53.97,5,3,1,531,Potential Loyalists
46925,4,1,196.32,4,3,3,433,Potential Loyalists
46926,8,1,88.53,2,3,2,232,Others
46928,7,1,218.19,3,3,3,333,Others
46930,1,1,15.28,5,3,1,531,Potential Loyalists
46931,6,1,523.91,3,3,5,335,Others
46934,7,1,165.15,3,3,3,333,Others
46935,7,1,77.29,3,3,2,332,Others
46936,10,1,76.14,1,3,2,132,Others
46938,8,1,32.27,2,3,1,231,Others
46941,7,1,706.54,3,3,5,335,Others
46942,4,2,881.1,4,5,5,455,Loyal Customers
46943,7,1,460.58,3,3,5,335,Others
46944,2,2,480.13,5,5,5,555,High-Value Customers
46947,10,1,144.01,1,3,3,133,At-Risk Customers
46948,4,1,362.99,4,3,4,434,Potential Loyalists
46949,5,1,15.78,3,3,1,331,Others
46954,7,1,585.49,3,3,5,335,Others
46957,10,1,253.84,1,3,4,134,At-Risk Customers
46959,10,1,1302.04,1,3,5,135,At-Risk Customers
46960,7,1,147.14,3,3,3,333,Others
46969,1,2,451.28999999999996,5,5,5,555,High-Value Customers
46972,1,1,50.03,5,3,1,531,Potential Loyalists
46975,4,1,7.63,4,3,1,431,Potential Loyalists
46981,5,1,144.97,3,3,3,333,Others
46985,2,3,342.96999999999997,5,5,4,554,Loyal Customers
46988,3,1,210.17,4,3,3,433,Potential Loyalists
46991,7,1,7.39,3,3,1,331,Others
46992,4,1,89.55,4,3,2,432,Potential Loyalists
46995,8,1,148.1,2,3,3,233,At-Risk Customers
46996,9,1,27.32,1,3,1,131,Others
47005,7,1,546.28,3,3,5,335,Others
47007,4,1,127.52,4,3,2,432,Potential Loyalists
47009,9,1,582.13,1,3,5,135,At-Risk Customers
47013,7,1,136.52,3,3,3,333,Others
47014,7,1,231.72,3,3,3,333,Others
47016,5,2,141.54999999999998,3,5,3,353,Others
47021,8,1,429.25,2,3,5,235,At-Risk Customers
47023,4,1,224.51,4,3,3,433,Potential Loyalists
47024,2,1,111.71,5,3,2,532,Potential Loyalists
47025,3,3,759.0799999999999,4,5,5,455,Loyal Customers
47027,10,1,228.02,1,3,3,133,At-Risk Customers
47029,4,1,417.2,4,3,5,435,Potential Loyalists
47030,7,2,168.07,3,5,3,353,Others
47031,5,1,72.1,3,3,2,332,Others
47032,1,2,327.69,5,5,4,554,Loyal Customers
47033,10,1,428.11,1,3,5,135,At-Risk Customers
47034,4,1,307.05,4,3,4,434,Potential Loyalists
47036,5,1,60.88,3,3,2,332,Others
47037,1,3,186.63,5,5,3,553,Loyal Customers
47039,7,1,192.98,3,3,3,333,Others
47040,8,1,18.51,2,3,1,231,Others
47043,3,3,792.81,4,5,5,455,Loyal Customers
47044,7,1,142.38,3,3,3,333,Others
47045,3,1,459.98,4,3,5,435,Potential Loyalists
47048,7,1,794.26,3,3,5,335,Others
47050,7,2,275.33000000000004,3,5,4,354,Others
47051,2,1,67.51,5,3,2,532,Potential Loyalists
47054,7,1,427.36,3,3,5,335,Others
47055,1,1,22.19,5,3,1,531,Potential Loyalists
47056,8,1,214.2,2,3,3,233,At-Risk Customers
47057,2,1,98.12,5,3,2,532,Potential Loyalists
47059,4,1,35.41,4,3,1,431,Potential Loyalists
47060,7,1,358.49,3,3,4,334,Others
47062,1,2,40.19,5,5,1,551,Loyal Customers
47064,7,1,251.83,3,3,4,334,Others
47065,7,1,88.32,3,3,2,332,Others
47070,3,1,95.21,4,3,2,432,Potential Loyalists
47072,3,1,24.44,4,3,1,431,Potential Loyalists
47074,1,1,3.04,5,3,1,531,Potential Loyalists
47076,8,1,99.14,2,3,2,232,Others
47077,1,1,76.56,5,3,2,532,Potential Loyalists
47088,7,1,21.62,3,3,1,331,Others
47089,4,1,92.48,4,3,2,432,Potential Loyalists
47091,2,1,35.83,5,3,1,531,Potential Loyalists
47093,7,1,279.37,3,3,4,334,Others
47096,5,2,390.57,3,5,4,354,Others
47098,2,1,66.06,5,3,2,532,Potential Loyalists
47102,9,1,181.94,1,3,3,133,At-Risk Customers
47104,7,1,56.5,3,3,1,331,Others
47105,7,1,747.09,3,3,5,335,Others
47109,1,2,371.76,5,5,4,554,Loyal Customers
47110,3,2,37.0,4,5,1,451,Loyal Customers
47114,7,1,49.58,3,3,1,331,Others
47115,2,3,464.12,5,5,5,555,High-Value Customers
47116,10,1,197.01,1,3,3,133,At-Risk Customers
47117,8,1,27.35,2,3,1,231,Others
47119,1,1,157.43,5,3,3,533,Potential Loyalists
47126,4,1,154.98,4,3,3,433,Potential Loyalists
47128,4,1,35.9,4,3,1,431,Potential Loyalists
47131,7,1,296.03,3,3,4,334,Others
47132,3,1,297.0,4,3,4,434,Potential Loyalists
47137,10,1,42.33,1,3,1,131,Others
47139,2,3,357.97,5,5,4,554,Loyal Customers
47141,3,1,76.07,4,3,2,432,Potential Loyalists
47147,7,1,418.47,3,3,5,335,Others
47148,7,1,234.41,3,3,3,333,Others
47151,5,1,345.38,3,3,4,334,Others
47155,1,1,167.16,5,3,3,533,Potential Loyalists
47157,10,1,359.32,1,3,4,134,At-Risk Customers
47160,2,1,214.17,5,3,3,533,Potential Loyalists
47162,10,1,22.23,1,3,1,131,Others
47164,4,1,9.27,4,3,1,431,Potential Loyalists
47165,4,1,2.58,4,3,1,431,Potential Loyalists
47167,8,1,88.01,2,3,2,232,Others
47171,7,1,311.31,3,3,4,334,Others
47172,1,1,171.11,5,3,3,533,Potential Loyalists
47173,8,1,29.61,2,3,1,231,Others
47175,7,1,9.45,3,3,1,331,Others
47177,1,1,18.44,5,3,1,531,Potential Loyalists
47183,2,1,504.37,5,3,5,535,Potential Loyalists
47185,4,1,137.78,4,3,3,433,Potential Loyalists
47186,7,2,331.71,3,5,4,354,Others
47190,1,1,10.8,5,3,1,531,Potential Loyalists
47194,3,1,248.21,4,3,4,434,Potential Loyalists
47195,1,4,873.27,5,5,5,555,High-Value Customers
47199,7,3,844.7,3,5,5,355,Others
47201,9,1,175.01,1,3,3,133,At-Risk Customers
47208,7,1,645.32,3,3,5,335,Others
47215,7,2,126.22999999999999,3,5,2,352,Others
47218,9,1,38.4,1,3,1,131,Others
47219,7,1,88.18,3,3,2,332,Others
47223,7,1,215.26,3,3,3,333,Others
47225,2,1,23.44,5,3,1,531,Potential Loyalists
47227,7,1,21.53,3,3,1,331,Others
47229,2,1,177.21,5,3,3,533,Potential Loyalists
47230,3,3,751.95,4,5,5,455,Loyal Customers
47231,7,1,546.78,3,3,5,335,Others
47237,1,1,66.6,5,3,2,532,Potential Loyalists
47238,10,1,115.71,1,3,2,132,Others
47241,1,3,1155.22,5,5,5,555,High-Value Customers
47242,7,2,190.72,3,5,3,353,Others
47243,8,1,220.99,2,3,3,233,At-Risk Customers
47244,3,2,220.7,4,5,3,453,Loyal Customers
47245,7,2,357.8,3,5,4,354,Others
47247,8,1,994.65,2,3,5,235,At-Risk Customers
47252,4,2,124.76,4,5,2,452,Loyal Customers
47255,3,1,378.94,4,3,4,434,Potential Loyalists
47260,4,1,370.97,4,3,4,434,Potential Loyalists
47263,7,2,686.5999999999999,3,5,5,355,Others
47265,8,1,342.78,2,3,4,234,At-Risk Customers
47266,4,1,173.32,4,3,3,433,Potential Loyalists
47267,7,1,27.7,3,3,1,331,Others
47269,4,4,971.07,4,5,5,455,Loyal Customers
47272,3,1,33.12,4,3,1,431,Potential Loyalists
47273,2,1,17.64,5,3,1,531,Potential Loyalists
47279,4,1,57.48,4,3,2,432,Potential Loyalists
47282,1,1,60.01,5,3,2,532,Potential Loyalists
47284,3,1,33.2,4,3,1,431,Potential Loyalists
47290,7,1,980.6,3,3,5,335,Others
47291,2,1,49.63,5,3,1,531,Potential Loyalists
47294,9,1,249.45,1,3,4,134,At-Risk Customers
47296,8,1,182.71,2,3,3,233,At-Risk Customers
47297,1,2,139.12,5,5,3,553,Loyal Customers
47298,4,1,150.64,4,3,3,433,Potential Loyalists
47300,7,3,412.72999999999996,3,5,4,354,Others
47302,9,1,45.32,1,3,1,131,Others
47304,5,1,97.03,3,3,2,332,Others
47305,5,1,208.42,3,3,3,333,Others
47307,7,1,58.66,3,3,2,332,Others
47309,3,1,62.35,4,3,2,432,Potential Loyalists
47314,7,1,403.6,3,3,4,334,Others
47316,2,1,289.86,5,3,4,534,Potential Loyalists
47318,7,2,333.94,3,5,4,354,Others
47319,9,1,29.67,1,3,1,131,Others
47320,10,1,193.77,1,3,3,133,At-Risk Customers
47324,5,1,52.51,3,3,1,331,Others
47326,7,1,42.67,3,3,1,331,Others
47329,7,1,2106.99,3,3,5,335,Others
47331,9,2,278.02,1,5,4,154,At-Risk Customers
47345,5,3,441.78,3,5,5,355,Others
47349,4,1,7.92,4,3,1,431,Potential Loyalists
47350,3,1,173.88,4,3,3,433,Potential Loyalists
47351,2,1,57.69,5,3,2,532,Potential Loyalists
47352,6,2,30.37,3,5,1,351,Others
47353,2,1,153.72,5,3,3,533,Potential Loyalists
47355,1,2,568.62,5,5,5,555,High-Value Customers
47356,6,1,643.83,3,3,5,335,Others
47357,5,2,70.27000000000001,3,5,2,352,Others
47362,6,1,54.24,3,3,1,331,Others
47363,5,1,35.83,3,3,1,331,Others
47368,7,1,390.39,3,3,4,334,Others
47369,3,2,200.66,4,5,3,453,Loyal Customers
47371,7,1,42.49,3,3,1,331,Others
47374,7,1,81.17,3,3,2,332,Others
47375,8,2,371.2,2,5,4,254,At-Risk Customers
47377,4,1,42.2,4,3,1,431,Potential Loyalists
47378,4,1,57.07,4,3,2,432,Potential Loyalists
47381,2,3,570.79,5,5,5,555,High-Value Customers
47385,5,2,293.3,3,5,4,354,Others
47392,7,1,319.27,3,3,4,334,Others
47394,4,2,256.93,4,5,4,454,Loyal Customers
47397,4,1,78.04,4,3,2,432,Potential Loyalists
47399,8,1,121.95,2,3,2,232,Others
47401,10,1,113.73,1,3,2,132,Others
47404,1,1,263.46,5,3,4,534,Potential Loyalists
47405,7,1,544.16,3,3,5,335,Others
47407,7,1,422.82,3,3,5,335,Others
47410,10,1,105.9,1,3,2,132,Others
47412,1,1,1.49,5,3,1,531,Potential Loyalists
47415,10,1,180.87,1,3,3,133,At-Risk Customers
47416,2,1,276.93,5,3,4,534,Potential Loyalists
47417,9,2,85.64,1,5,2,152,Others
47418,4,1,261.53,4,3,4,434,Potential Loyalists
47419,3,2,568.25,4,5,5,455,Loyal Customers
47420,5,1,32.98,3,3,1,331,Others
47425,3,1,129.44,4,3,2,432,Potential Loyalists
47426,1,2,234.49,5,5,3,553,Loyal Customers
47427,10,1,9.96,1,3,1,131,Others
47429,1,1,31.02,5,3,1,531,Potential Loyalists
47431,7,2,87.50999999999999,3,5,2,352,Others
47433,3,1,57.99,4,3,2,432,Potential Loyalists
47435,4,1,123.55,4,3,2,432,Potential Loyalists
47436,3,1,35.52,4,3,1,431,Potential Loyalists
47438,2,1,91.52,5,3,2,532,Potential Loyalists
47439,1,1,160.55,5,3,3,533,Potential Loyalists
47441,5,2,84.92,3,5,2,352,Others
